ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-x7m2-6g99-84w5","Github","True","2020-06-03T22:02:24Z","CWE-22","CVE-2020-7652","Arbitrary File Read in Snyk Broker","MODERATE","npm","snyk-broker","[0,4.80.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-7652'}, {'type': 'PACKAGE', 'url': 'https://github.com/snyk/broker'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-SNYKBROKER-570611'}, {'type': 'WEB', 'url': 'https://updates.snyk.io/snyk-broker-security-fixes-152338'}]"
"GHSA-xfv3-rrfm-f2rv","Github","True","2020-06-30T21:01:21Z","CWE-20","CVE-2015-2156","Information Exposure in Netty","HIGH","Maven","io.netty:netty-parent","[4.0.0,4.0.28.Final)[0,3.9.8.Final)[3.10.0,3.10.3.Final)[3.10.0,3.10.3.Final)[0,3.9.8.Final)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2015-2156'}, {'type': 'WEB', 'url': 'https://github.com/netty/netty/pull/3748/commits/4ac519f534493bb0ca7a77e1c779138a54faa7b9'}, {'type': 'WEB', 'url': 'https://github.com/netty/netty/pull/3754'}, {'type': 'WEB', 'url': 'https://github.com/netty/netty/commit/2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55'}, {'type': 'WEB', 'url': 'https://github.com/netty/netty/commit/31815598a2af37f0b71ea94eada70d6659c23752'}, {'type': 'WEB', 'url': 'https://bugzilla.redhat.com/show_bug.cgi?id=1222923'}, {'type': 'PACKAGE', 'url': 'https://github.com/netty/netty'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/9317fd092b257a0815434b116a8af8daea6e920b6673f4fd5583d5fe@%3Ccommits.druid.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/a19bb1003b0d6cd22475ba83c019b4fc7facfef2a9e13f71132529d3@%3Ccommits.cassandra.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/dc1275aef115bda172851a231c76c0932d973f9ffd8bc375c4aba769@%3Ccommits.cassandra.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/ff8dcfe29377088ab655fda9d585dccd5b1f07fabd94ae84fd60a7f8@%3Ccommits.pulsar.apache.org%3E'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JAVA-IONETTY-73571'}, {'type': 'WEB', 'url': 'https://www.playframework.com/security/vulnerability/CVE-2015-2156-HttpOnlyBypass'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2015-June/159379.html'}, {'type': 'WEB', 'url': 'http://lists.fedoraproject.org/pipermail/package-announce/2015-May/159166.html'}, {'type': 'WEB', 'url': 'http://netty.io/news/2015/05/08/3-9-8-Final-and-3.html'}, {'type': 'WEB', 'url': 'http://www.openwall.com/lists/oss-security/2015/05/17/1'}, {'type': 'WEB', 'url': 'http://www.securityfocus.com/bid/74704'}]"
"GHSA-xxgp-pcfc-3vgc","Github","True","2020-06-15T19:57:48Z","CWE-470","CVE-2017-7536","Privilege Escalation in Hibernate Validator","HIGH","Maven","org.hibernate:hibernate-validator","[5.2.0,5.2.5.Final)[5.3.0,5.3.6.Final)[5.4.0,5.4.2.Final)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2017-7536'}, {'type': 'WEB', 'url': 'https://github.com/hibernate/hibernate-validator/commit/0886e89900d343ea20fde5137c9a3086e6da9ac'}, {'type': 'WEB', 'url': 'https://github.com/hibernate/hibernate-validator/commit/0778a5c98b817771a645c6f4ba0b28dd8b5437b'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/9317fd092b257a0815434b116a8af8daea6e920b6673f4fd5583d5fe@%3Ccommits.druid.apache.org%3E'}, {'type': 'PACKAGE', 'url': 'https://github.com/hibernate/hibernate-validator'}, {'type': 'WEB', 'url': 'https://bugzilla.redhat.com/show_bug.cgi?id=1465573'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:3817'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:2927'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:2743'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:2742'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:2741'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:2740'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:3458'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:3456'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:3455'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:3454'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:3141'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:2811'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:2810'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:2809'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2017:2808'}, {'type': 'WEB', 'url': 'http://www.securityfocus.com/bid/101048'}, {'type': 'WEB', 'url': 'http://www.securitytracker.com/id/1039744'}]"
"GHSA-xxxq-chmp-67g4","Github","True","2020-06-26T16:27:08Z","CWE-119","CVE-2020-14967","RSA PKCS#1 decryption vulnerability with prepending zeros in jsrsasign","CRITICAL","npm","jsrsasign","[0,8.0.18)","[{'type': 'WEB', 'url': 'https://github.com/kjur/jsrsasign/security/advisories/GHSA-xxxq-chmp-67g4'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-14967'}, {'type': 'WEB', 'url': 'https://github.com/kjur/jsrsasign/issues/439'}, {'type': 'WEB', 'url': 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-14967'}, {'type': 'PACKAGE', 'url': 'https://github.com/kjur/jsrsasign'}, {'type': 'WEB', 'url': 'https://github.com/kjur/jsrsasign/releases/tag/8.0.17'}, {'type': 'WEB', 'url': 'https://github.com/kjur/jsrsasign/releases/tag/8.0.18'}, {'type': 'WEB', 'url': 'https://kjur.github.io/jsrsasign'}, {'type': 'WEB', 'url': 'https://kjur.github.io/jsrsasign/api/symbols/KJUR.crypto.Cipher.html#.decrypt'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20200724-0001'}, {'type': 'WEB', 'url': 'https://vuldb.com/?id.157124'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/package/jsrsasign'}]"
"GHSA-v4rh-8p82-6h5w","Github","True","2020-06-22T14:39:03Z","CWE-400","CVE-2020-7661","Regular expression denial of service in url-regex","HIGH","npm","url-regex","[0,5.0.0]","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-7661'}, {'type': 'WEB', 'url': 'https://github.com/kevva/url-regex/issues/70'}, {'type': 'PACKAGE', 'url': 'https://github.com/kevva/url-regex'}, {'type': 'WEB', 'url': 'https://snyk.io/vuln/SNYK-JS-URLREGEX-569472'}]"
"GHSA-v73w-r9xg-7cr9","Github","True","2020-06-05T19:37:49Z","","","Use of insecure jQuery version in OctoberCMS","MODERATE","Packagist","october/october","[1.0.319,1.0.466)[1.0.319,1.0.466)","[{'type': 'WEB', 'url': 'https://github.com/octobercms/october/security/advisories/GHSA-v73w-r9xg-7cr9'}, {'type': 'WEB', 'url': 'https://github.com/octobercms/october/issues/5097'}, {'type': 'WEB', 'url': 'https://github.com/octobercms/october/commit/5c7ba9fbe9f2b596b2f0e3436ee06b91b97e5892'}, {'type': 'PACKAGE', 'url': 'https://github.com/octobercms/october'}]"
"GHSA-v8v8-6859-qxm4","Github","True","2020-06-05T14:47:02Z","CWE-94","CVE-2020-8149","Arbitrary shell command execution in logkitty","CRITICAL","npm","logkitty","[0,0.7.1)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-8149'}, {'type': 'WEB', 'url': 'https://github.com/zamotany/logkitty/pull/18'}, {'type': 'WEB', 'url': 'https://github.com/zamotany/logkitty/commit/ef2f673e25c629544dd3de6429999318447dd6bf'}, {'type': 'WEB', 'url': 'https://hackerone.com/reports/825729'}]"
"GHSA-vmqm-g3vh-847m","Github","True","2020-06-15T18:51:38Z","CWE-400","CVE-2012-0881","Denial of service in Apache Xerces2","HIGH","Maven","xerces:xercesImpl","[0,2.12.0)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2012-0881'}, {'type': 'WEB', 'url': 'https://github.com/apache/xerces2-j/commit/992b5d9c24102ad20330d36c0a71162753a37449'}, {'type': 'WEB', 'url': 'https://www.oracle.com//security-alerts/cpujul2021.html'}, {'type': 'WEB', 'url': 'https://www.openwall.com/lists/oss-security/2014/07/08/11'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rea7b831dceeb2a2fa817be6f63b08722042e3647fb2d47c144370a56@%3Ccommon-issues.hadoop.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rea7b831dceeb2a2fa817be6f63b08722042e3647fb2d47c144370a56%40%3Ccommon-issues.hadoop.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r204ba2a9ea750f38d789d2bb429cc0925ad6133deea7cbc3001d96b5@%3Csolr-user.lucene.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r204ba2a9ea750f38d789d2bb429cc0925ad6133deea7cbc3001d96b5%40%3Csolr-user.lucene.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/f9bc3e55f4e28d1dcd1a69aae6d53e609a758e34d2869b4d798e13cc@%3Cissues.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/f9bc3e55f4e28d1dcd1a69aae6d53e609a758e34d2869b4d798e13cc%40%3Cissues.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/b0656d359c7d40ec9f39c8cc61bca66802ef9a2a12ee199f5b0c1442@%3Cdev.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/b0656d359c7d40ec9f39c8cc61bca66802ef9a2a12ee199f5b0c1442%40%3Cdev.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/708d94141126eac03011144a971a6411fcac16d9c248d1d535a39451@%3Csolr-user.lucene.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/708d94141126eac03011144a971a6411fcac16d9c248d1d535a39451%40%3Csolr-user.lucene.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/519eb0fd45642dcecd9ff74cb3e71c20a4753f7d82e2f07864b5108f@%3Cdev.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/519eb0fd45642dcecd9ff74cb3e71c20a4753f7d82e2f07864b5108f%40%3Cdev.drill.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/49dc6702104a86ecbb40292dcd329ce9ae4c32b74733199ecab14a73@%3Cj-users.xerces.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/49dc6702104a86ecbb40292dcd329ce9ae4c32b74733199ecab14a73%40%3Cj-users.xerces.apache.org%3E'}, {'type': 'WEB', 'url': 'https://issues.apache.org/jira/browse/XERCESJ-1685'}, {'type': 'WEB', 'url': 'https://bugzilla.redhat.com/show_bug.cgi?id=787104'}]"
"GHSA-vwqq-5vrc-xw9h","Github","True","2020-06-05T14:15:51Z","CWE-295","CVE-2020-9488","Improper validation of certificate with host mismatch in Apache Log4j SMTP appender","LOW","Maven","org.apache.logging.log4j:log4j","[2.13.0,2.13.2)[2.13.0,2.13.2)[2.4.0,2.12.3)[0,2.3.2)[2.4.0,2.12.3)[0,2.3.2)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-9488'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r9a79175c393d14d760a0ae3731b4a873230a16ef321aa9ca48a810cd@%3Cissues.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/ra051e07a0eea4943fa104247e69596f094951f51512d42c924e86c75@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/ra632b329b2ae2324fabbad5da204c4ec2e171ff60348ec4ba698fd40@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rbc45eb0f53fd6242af3e666c2189464f848a851d408289840cecc6e3@%3Ccommits.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rbc7642b9800249553f13457e46b813bea1aec99d2bc9106510e00ff3@%3Ctorque-dev.db.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rc2dbc4633a6eea1fcbce6831876cfa17b73759a98c65326d1896cb1a@%3Ctorque-dev.db.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rc6b81c013618d1de1b5d6b8c1088aaf87b4bacc10c2371f15a566701@%3Cnotifications.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rd0e44e8ef71eeaaa3cf3d1b8b41eb25894372e2995ec908ce7624d26@%3Ccommits.pulsar.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rd55f65c6822ff235eda435d31488cfbb9aa7055cdf47481ebee777cc@%3Cissues.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rd5d58088812cf8e677d99b07f73c654014c524c94e7fedbdee047604@%3Ctorque-dev.db.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rd8e87c4d69df335d0ba7d815b63be8bd8a6352f429765c52eb07ddac@%3Cissues.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/re024d86dffa72ad800f2848d0c77ed93f0b78ee808350b477a6ed987@%3Cgitbox.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rec34b1cccf907898e7cb36051ffac3ccf1ea89d0b261a2a3b3fb267f@%3Ccommits.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rf1c2a81a08034c688b8f15cf58a4cfab322d00002ca46d20133bee20@%3Cdev.kafka.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/rf9fa47ab66495c78bb4120b0754dd9531ca2ff0430f6685ac9b07772@%3Cdev.mina.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.debian.org/debian-lts-announce/2021/12/msg00017.html'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20200504-0003'}, {'type': 'WEB', 'url': 'https://www.debian.org/security/2021/dsa-5020'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuApr2021.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuapr2022.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpujan2021.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpujul2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuoct2020.html'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuoct2021.html'}, {'type': 'WEB', 'url': 'https://issues.apache.org/jira/browse/LOG4J2-2819'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r0a2699f724156a558afd1abb6c044fb9132caa66dce861b82699722a@%3Cjira.kafka.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r0df3d7a5acb98c57e64ab9266aa21eeee1d9b399addb96f9cf1cbe05@%3Cdev.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r1fc73f0e16ec2fa249d3ad39a5194afb9cc5afb4c023dc0bab5a5881@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r22a56beb76dd8cf18e24fda9072f1e05990f49d6439662d3782a392f@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r2721aba31a8562639c4b937150897e24f78f747cdbda8641c0f659fe@%3Cusers.kafka.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r2f209d271349bafd91537a558a279c08ebcff8fa3e547357d58833e6@%3Cdev.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r33864a0fc171c1c4bf680645ebb6d4f8057899ab294a43e1e4fe9d04@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r393943de452406f0f6f4b3def9f8d3c071f96323c1f6ed1a098f7fe4@%3Ctorque-dev.db.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r3d1d00441c55144a4013adda74b051ae7864128ebcfb6ee9721a2eb3@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r4285398e5585a0456d3d9db021a4fce6e6fcf3ec027dfa13a450ec98@%3Cissues.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r45916179811a32cbaa500f972de9098e6ee80ee81c7f134fce83e03a@%3Cissues.flink.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r48bcd06049c1779ef709564544c3d8a32ae6ee5c3b7281a606ac4463@%3Cjira.kafka.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r48efc7cb5aeb4e1f67aaa06fb4b5479a5635d12f07d0b93fc2d08809@%3Ccommits.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r4d5dc9f3520071338d9ebc26f9f158a43ae28a91923d176b550a807b@%3Cdev.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r4db540cafc5d7232c62e076051ef661d37d345015b2e59b3f81a932f@%3Cdev.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r4ed1f49616a8603832d378cb9d13e7a8b9b27972bb46d946ccd8491f@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r5a68258e5ab12532dc179edae3d6e87037fa3b50ab9d63a90c432507@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r65578f3761a89bc164e8964acd5d913b9f8fd997967b195a89a97ca3@%3Cissues.hive.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r7641ee788e1eb1be4bb206a7d15f8a64ec6ef23e5ec6132d5a567695@%3Cnotifications.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r7e5c10534ed06bf805473ac85e8412fe3908a8fa4cabf5027bf11220@%3Cdev.kafka.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r7e739f2961753af95e2a3a637828fb88bfca68e5d6b0221d483a9ee5@%3Cnotifications.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r8c001b9a95c0bbec06f4457721edd94935a55932e64b82cc5582b846@%3Cissues.zookeeper.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r8e96c340004b7898cad3204ea51280ef6e4b553a684e1452bf1b18b1@%3Cjira.kafka.apache.org%3E'}, {'type': 'WEB', 'url': 'https://lists.apache.org/thread.html/r9776e71e3c67c5d13a91c1eba0dc025b48b802eb7561cc6956d6961c@%3Cissues.hive.apache.org%3E'}]"
"GHSA-w3f4-3q6j-rh82","Github","True","2020-06-30T20:40:50Z","CWE-184, CWE-502","CVE-2018-5968","Deserialization of Untrusted Data in jackson-databind","HIGH","Maven","com.fasterxml.jackson.core:jackson-databind","[2.8.0,2.8.11.1)[2.9.0,2.9.4)[0,2.7.9.5)","[{'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2018-5968'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/issues/1899'}, {'type': 'WEB', 'url': 'https://github.com/GulajavaMinistudio/jackson-databind/pull/92/commits/038b471e2efde2e8f96b4e0be958d3e5a1ff1d05'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/commit/454be8bb8c913be18298327a84ca45a280b61605'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/commit/038b471e2efde2e8f96b4e0be958d3e5a1ff1d0'}, {'type': 'WEB', 'url': 'https://github.com/FasterXML/jackson-databind/commit/03ea0bec6293d4330b5ad19d1d62aca0e3cb6381'}, {'type': 'WEB', 'url': 'https://www.oracle.com/security-alerts/cpuoct2020.html'}, {'type': 'WEB', 'url': 'https://www.debian.org/security/2018/dsa-4114'}, {'type': 'WEB', 'url': 'https://support.hpe.com/hpsc/doc/public/display?docLocale=en_US&docId=emr_na-hpesbhf03902en_us'}, {'type': 'WEB', 'url': 'https://security.netapp.com/advisory/ntap-20180423-0002'}, {'type': 'PACKAGE', 'url': 'https://github.com/FasterXML/jackson-databind'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:3149'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2019:2858'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:1525'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:0481'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:0480'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:0479'}, {'type': 'WEB', 'url': 'https://access.redhat.com/errata/RHSA-2018:0478'}]"
"GHSA-w42g-7vfc-xf37","Github","True","2020-06-05T19:38:14Z","","","Introspection in schema validation in Apollo Server","MODERATE","npm","apollo-server","[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)[0,2.14.2)","[{'type': 'WEB', 'url': 'https://github.com/apollographql/apollo-server/security/advisories/GHSA-w42g-7vfc-xf37'}, {'type': 'WEB', 'url': 'https://github.com/apollographql/apollo-server/commit/e2e816316f5c28a03de2ee1589edb2b10c358114'}, {'type': 'ADVISORY', 'url': 'https://github.com/advisories/GHSA-w42g-7vfc-xf37'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1525'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1526'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1527'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1528'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1529'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1530'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1531'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1532'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1533'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1534'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1535'}, {'type': 'WEB', 'url': 'https://www.npmjs.com/advisories/1536'}]"
"GHSA-p4x4-rw2p-8j8m","Github","True","2020-06-16T22:08:06Z","CWE-79","CVE-2020-4054","Cross-site Scripting in Sanitize ","HIGH","RubyGems","sanitize","[3.0.0,5.2.1)","[{'type': 'WEB', 'url': 'https://github.com/rgrove/sanitize/security/advisories/GHSA-p4x4-rw2p-8j8m'}, {'type': 'ADVISORY', 'url': 'https://nvd.nist.gov/vuln/detail/CVE-2020-4054'}, {'type': 'WEB', 'url': 'https://github.com/rgrove/sanitize/commit/a11498de9e283cd457b35ee252983662f7452aa9'}, {'type': 'PACKAGE', 'url': 'https://github.com/rgrove/sanitize'}, {'type': 'WEB', 'url': 'https://github.com/rgrove/sanitize/releases/tag/v5.2.1'}, {'type': 'WEB', 'url': 'https://github.com/rubysec/ruby-advisory-db/blob/master/gems/sanitize/CVE-2020-4054.yml'}, {'type': 'WEB', 'url': 'https://usn.ubuntu.com/4543-1'}, {'type': 'WEB', 'url': 'https://www.debian.org/security/2020/dsa-4730'}]"
