ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-rxq3-gm4p-5fj4","Github","True","2017-10-24T18:33:38Z","CWE-287","CVE-2009-2422","rails vulnerable to improper authentication","CRITICAL","RubyGems","rails","[0,2.3.3)","https://nvd.nist.gov/vuln/detail/CVE-2009-2422, https://exchange.xforce.ibmcloud.com/vulnerabilities/51528, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rails/CVE-2009-2422.yml, https://web.archive.org/web/20090711160153/http://secunia.com/advisories/35702, https://web.archive.org/web/20200229192617/http://www.securityfocus.com/bid/35579, http://lists.apple.com/archives/security-announce/2010//Mar/msg00001.html, http://n8.tumblr.com/post/117477059/security-hole-found-in-rails-2-3s, http://support.apple.com/kb/HT4077, http://weblog.rubyonrails.org/2009/6/3/security-problem-with-authenticate_with_http_digest"
"GHSA-q5pq-pgrv-fh89","Github","True","2017-10-24T18:33:36Z","CWE-77","CVE-2014-9682","dns-sync command injection vulnerability","CRITICAL","npm","dns-sync","[0,0.1.1)","https://nvd.nist.gov/vuln/detail/CVE-2014-9682, https://github.com/skoranga/node-dns-sync/issues/1, https://github.com/skoranga/node-dns-sync/commit/d9abaae384b198db1095735ad9c1c73d7b890a0d, https://github.com/advisories/GHSA-q5pq-pgrv-fh89, https://github.com/skoranga/node-dns-sync, http://www.openwall.com/lists/oss-security/2014/11/11/6"
"GHSA-q6cw-2553-7837","Github","True","2017-10-24T18:33:37Z","CWE-200","CVE-2013-0284","newrelic_rpm Gem Discloses Sensitive Information","MODERATE","RubyGems","newrelic_rpm","[3.2.0,3.5.3.24)","https://nvd.nist.gov/vuln/detail/CVE-2013-0284, https://github.com/newrelic/newrelic-ruby-agent, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/newrelic_rpm/CVE-2013-0284.yml, https://newrelic.com/docs/ruby/ruby-agent-security-notification, https://web.archive.org/web/20130117025417/https://newrelic.com/docs/ruby/ruby-agent-security-notification, http://seclists.org/oss-sec/2013/q1/304"
"GHSA-q759-hwvc-m3jg","Github","True","2017-10-24T18:33:37Z","CWE-79","CVE-2013-1855","actionpack Cross-site Scripting vulnerability","MODERATE","RubyGems","actionpack","[0,2.3.18)[3.0.0,3.1.12)[3.2.0,3.2.13)","https://nvd.nist.gov/vuln/detail/CVE-2013-1855, https://access.redhat.com/errata/RHSA-2013:0698, https://access.redhat.com/errata/RHSA-2014:1863, https://access.redhat.com/security/cve/CVE-2013-1855, https://bugzilla.redhat.com/show_bug.cgi?id=921331, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2013-1855.yml, https://groups.google.com/group/rubyonrails-security/msg/8ed835a97cdd1afd?dmode=source&output=gplain, https://web.archive.org/web/20130609174600/http://lists.apple.com/archives/security-announce/2013/Jun/msg00000.html, https://web.archive.org/web/20131109010518/http://lists.apple.com/archives/security-announce/2013/Oct/msg00006.html, http://lists.opensuse.org/opensuse-updates/2013-04/msg00072.html, http://lists.opensuse.org/opensuse-updates/2013-04/msg00073.html, http://lists.opensuse.org/opensuse-updates/2014-01/msg00013.html, http://rhn.redhat.com/errata/RHSA-2013-0698.html, http://rhn.redhat.com/errata/RHSA-2014-1863.html, http://support.apple.com/kb/HT5784, http://weblog.rubyonrails.org/2013/3/18/SEC-ANN-Rails-3-2-13-3-1-12-and-2-3-18-have-been-released"
"GHSA-q86f-fmqf-qrf6","Github","True","2017-10-24T18:33:36Z","CWE-93","CVE-2015-9097","Mail Gem CRLF Injection vulnerability","MODERATE","RubyGems","mail","[0,2.5.5)","https://nvd.nist.gov/vuln/detail/CVE-2015-9097, https://github.com/rubysec/ruby-advisory-db/issues/215, https://github.com/mikel/mail/pull/1097, https://github.com/mikel/mail/commit/72befdc4dab3e6e288ce226a7da2aa474cf5be83, https://hackerone.com/reports/137631, https://github.com/advisories/GHSA-q86f-fmqf-qrf6, https://github.com/mikel/mail, https://rubysec.com/advisories/mail-OSVDB-131677, http://openwall.com/lists/oss-security/2015/12/11/3, http://www.mbsd.jp/Whitepaper/smtpi.pdf"
"GHSA-qpjp-7rp2-9c3f","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2013-7451","Moderate severity vulnerability that affects validator","MODERATE","npm","validator","[0,1.1.0)","https://nvd.nist.gov/vuln/detail/CVE-2013-7451, https://github.com/advisories/GHSA-qpjp-7rp2-9c3f, http://www.openwall.com/lists/oss-security/2016/04/20/11"
"GHSA-qqxp-xp9v-vvx6","Github","True","2017-10-24T18:33:37Z","CWE-79","CVE-2012-6662","jquery-ui Tooltip widget vulnerable to XSS","MODERATE","npm","jquery-ui","[0,1.10.0)[0,4.0.0)[0,1.10.0)[0,1.10.0)","https://nvd.nist.gov/vuln/detail/CVE-2012-6662, https://github.com/jquery/jquery/issues/2432, https://github.com/jquery/jquery-ui/commit/5fee6fd5000072ff32f2d65b6451f39af9e0e39e, https://github.com/jquery/jquery-ui/commit/f2854408cce7e4b7fc6bf8676761904af9c96bde, https://exchange.xforce.ibmcloud.com/vulnerabilities/98697, https://github.com/advisories/GHSA-qqxp-xp9v-vvx6, https://github.com/jquery/jquery, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/jquery-ui-rails/CVE-2012-6662.yml, http://bugs.jqueryui.com/ticket/8859, http://bugs.jqueryui.com/ticket/8861, http://rhn.redhat.com/errata/RHSA-2015-0442.html, http://rhn.redhat.com/errata/RHSA-2015-1462.html, http://seclists.org/oss-sec/2014/q4/613, http://seclists.org/oss-sec/2014/q4/616"
"GHSA-qrgf-jqqm-x7xv","Github","True","2017-10-24T18:33:37Z","CWE-74","CVE-2013-5671","Code injection in dragonfly gem","HIGH","RubyGems","dragonfly","[0,1.0.0)[0,0.9.15]","https://nvd.nist.gov/vuln/detail/CVE-2013-5671, https://github.com/markevans/dragonfly/issues/520, https://github.com/github/advisory-database/pull/486, https://github.com/markevans/dragonfly, https://web.archive.org/web/20201208033320/http://www.vapid.dhs.org/advisories/fog-dragonfly-0.8.2-cmd-inj.html, http://seclists.org/fulldisclosure/2013/Sep/18, http://seclists.org/oss-sec/2013/q3/526, http://seclists.org/oss-sec/2013/q3/528"
"GHSA-qv8p-v9qw-wc7g","Github","True","2017-10-24T18:33:38Z","CWE-79","CVE-2012-1098","activesupport Cross-site Scripting vulnerability","MODERATE","RubyGems","activesupport","[3.0.0,3.0.12)[3.1.0,3.1.4)[3.2.0,3.2.2)","https://nvd.nist.gov/vuln/detail/CVE-2012-1098, https://bugzilla.redhat.com/show_bug.cgi?id=799275, http://groups.google.com/group/rubyonrails-security/msg/1c2e01a5e42722c9?dmode=source&output=gplain, http://lists.fedoraproject.org/pipermail/package-announce/2012-March/075675.html, http://weblog.rubyonrails.org/2012/3/1/ann-rails-3-0-12-has-been-released, http://www.openwall.com/lists/oss-security/2012/03/02/6, http://www.openwall.com/lists/oss-security/2012/03/03/1"
"GHSA-r23g-3qw4-gfh2","Github","True","2017-10-24T18:33:37Z","CWE-79","CVE-2012-6684","RedCloth Cross-site Scripting vulnerability","MODERATE","RubyGems","RedCloth","[0,4.3.0)","https://nvd.nist.gov/vuln/detail/CVE-2012-6684, https://co3k.org/blog/redcloth-unfixed-xss-en, https://gist.github.com/co3k/75b3cb416c342aa1414c, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/RedCloth/CVE-2012-6684.yml, https://web.archive.org/web/20150128115714/http://jgarber.lighthouseapp.com/projects/13054-redcloth/tickets/243-xss, http://seclists.org/fulldisclosure/2014/Dec/50, http://www.debian.org/security/2015/dsa-3168"
"GHSA-r5hc-9xx5-97rw","Github","True","2017-10-24T18:33:37Z","CWE-79","CVE-2013-4492","i18n gem Cross-site Scripting vulnerability ","MODERATE","RubyGems","i18n","[0,0.6.6)","https://nvd.nist.gov/vuln/detail/CVE-2013-4492, https://github.com/ruby-i18n/i18n/commit/92b57b1e4f84adcdcc3a375278f299274be62445, https://github.com/svenfuchs/i18n/commit/92b57b1e4f84adcdcc3a375278f299274be62445, https://access.redhat.com/errata/RHBA-2015:1100, https://access.redhat.com/errata/RHSA-2017:0320, https://access.redhat.com/errata/RHSA-2018:0380, https://access.redhat.com/security/cve/CVE-2013-4492, https://bugzilla.redhat.com/show_bug.cgi?id=1039435, https://github.com/advisories/GHSA-r5hc-9xx5-97rw, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/i18n/CVE-2013-4492.yml, https://github.com/svenfuchs/i18n, https://groups.google.com/forum/#!topic/ruby-security-ann/pLrh6DUw998, https://web.archive.org/web/20201208125214/https://groups.google.com/forum/message/raw?msg=ruby-security-ann/pLrh6DUw998/bLFEyIO4k_EJ, https://web.archive.org/web/20210731082547/http://www.securityfocus.com/bid/64076, http://lists.opensuse.org/opensuse-updates/2013-12/msg00093.html, http://weblog.rubyonrails.org/2013/12/3/Rails_3_2_16_and_4_0_2_have_been_released, http://www.debian.org/security/2013/dsa-2830"
"GHSA-r7q2-5gqg-6c7q","Github","True","2017-10-24T18:33:38Z","CWE-20","CVE-2011-2929","actionpack Improper Input Validation vulnerability","MODERATE","RubyGems","actionpack","[3.0.0,3.0.10)","https://nvd.nist.gov/vuln/detail/CVE-2011-2929, https://github.com/rails/rails/commit/5f94b93279f6d0682fafb237c301302c107a9552, https://bugzilla.redhat.com/show_bug.cgi?id=731432, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2011-2929.yml, https://rubyonrails.org/2011/8/16/ann-rails-3-1-0-rc6, http://groups.google.com/group/rubyonrails-security/msg/cbbbba6e4f7eaf61?dmode=source&output=gplain, http://lists.fedoraproject.org/pipermail/package-announce/2011-September/065109.html, http://lists.fedoraproject.org/pipermail/package-announce/2011-September/065212.html, http://weblog.rubyonrails.org/2011/8/16/ann-rails-3-1-0-rc6, http://www.openwall.com/lists/oss-security/2011/08/17/1, http://www.openwall.com/lists/oss-security/2011/08/19/11, http://www.openwall.com/lists/oss-security/2011/08/20/1, http://www.openwall.com/lists/oss-security/2011/08/22/13, http://www.openwall.com/lists/oss-security/2011/08/22/14, http://www.openwall.com/lists/oss-security/2011/08/22/5"
"GHSA-p4c6-77gc-694x","Github","True","2017-10-24T18:33:38Z","CWE-362","CVE-2007-6077","session fixation protection mechanism in cgi_process.rb in Rails","MODERATE","RubyGems","rails","[0,1.2.6)","https://nvd.nist.gov/vuln/detail/CVE-2007-6077, https://github.com/advisories/GHSA-p4c6-77gc-694x, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rails/CVE-2007-6077.yml, https://rubyonrails.org/2007/11/24/ruby-on-rails-1-2-6-security-and-maintenance-release, http://dev.rubyonrails.org/changeset/8177, http://dev.rubyonrails.org/ticket/10048, http://docs.info.apple.com/article.html?artnum=307179, http://lists.apple.com/archives/security-announce/2007/Dec/msg00002.html, http://secunia.com/advisories/27781, http://secunia.com/advisories/28136, http://weblog.rubyonrails.org/2007/11/24/ruby-on-rails-1-2-6-security-and-maintenance-release, http://www.securityfocus.com/bid/26598, http://www.us-cert.gov/cas/techalerts/TA07-352A.html, http://www.vupen.com/english/advisories/2007/4009, http://www.vupen.com/english/advisories/2007/4238"
"GHSA-p65m-qr5x-rrqq","Github","True","2017-10-24T18:33:36Z","CWE-94","CVE-2013-7086","Webbynode Code Injection vulnerability","HIGH","RubyGems","webbynode","[0,1.0.5.3]","https://nvd.nist.gov/vuln/detail/CVE-2013-7086, https://github.com/webbynode/webbynode/pull/85, https://exchange.xforce.ibmcloud.com/vulnerabilities/89705, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/webbynode/CVE-2013-7086.yml, https://github.com/webbynode/webbynode, https://web.archive.org/web/20200229074410/http://www.securityfocus.com/bid/64289, https://web.archive.org/web/20201208124343/http://www.vapid.dhs.org/advisories/webbynode-command-inj.html, http://packetstormsecurity.com/files/124421, http://seclists.org/oss-sec/2013/q4/493, http://seclists.org/oss-sec/2013/q4/497"
"GHSA-p673-hjf2-pwfr","Github","True","2017-10-24T18:33:37Z","CWE-94","CVE-2013-1875","Shell command injection in command_wrap","HIGH","RubyGems","command_wrap","[0,0.6.2]","https://nvd.nist.gov/vuln/detail/CVE-2013-1875, https://github.com/advisories/GHSA-p673-hjf2-pwfr, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/command_wrap/CVE-2013-1875.yml, https://github.com/slicertje/commandwrap, http://packetstormsecurity.com/files/120847/Ruby-Gem-Command-Wrap-Command-Execution.html, http://seclists.org/fulldisclosure/2013/Mar/175, http://www.openwall.com/lists/oss-security/2013/03/19/9"
"GHSA-p692-7mm3-3fxg","Github","True","2017-10-24T18:33:36Z","","CVE-2015-7576","actionpack is vulnerable to remote bypass authentication","LOW","RubyGems","actionpack","[3.1.0,3.2.22.1)[4.0.0,4.1.14.1)","https://nvd.nist.gov/vuln/detail/CVE-2015-7576, https://github.com/rails/rails/commit/17e6f1507b7f2c2a883c180f4f9548445d6dfbd, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2015-7576.yml, https://groups.google.com/forum/#!topic/rubyonrails-security/ANv0HDHEC3k, https://groups.google.com/forum/message/raw?msg=ruby-security-ann/ANv0HDHEC3k/T8Hgq-hYEgAJ, https://web.archive.org/web/20160405205300/http://www.securitytracker.com/id/1034816, https://web.archive.org/web/20200228001849/http://www.securityfocus.com/bid/81803, http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178043.html, http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178047.html, http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178067.html, http://lists.fedoraproject.org/pipermail/package-announce/2016-February/178068.html, http://lists.opensuse.org/opensuse-security-announce/2016-04/msg00053.html, http://lists.opensuse.org/opensuse-updates/2016-02/msg00034.html, http://lists.opensuse.org/opensuse-updates/2016-02/msg00043.html, http://rhn.redhat.com/errata/RHSA-2016-0296.html, http://www.debian.org/security/2016/dsa-3464, http://www.openwall.com/lists/oss-security/2016/01/25/8"
"GHSA-pc3m-v286-2jwj","Github","True","2017-10-24T18:33:35Z","CWE-79","CVE-2016-6316","actionview Cross-site Scripting vulnerability","MODERATE","RubyGems","actionview","[3.0.0,3.2.22.3)[4.0.0,4.2.7.1)[5.0.0,5.0.0.1)[5.0.0]","https://nvd.nist.gov/vuln/detail/CVE-2016-6316, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2016-6316.yml, https://groups.google.com/forum/#!topic/ruby-security-ann/8B2iV2tPRSE, https://groups.google.com/forum/#!topic/rubyonrails-security/I-VWr034ouk, https://web.archive.org/web/20200227202008/http://www.securityfocus.com/bid/92430, https://web.archive.org/web/20200812154343/https://puppet.com/security/cve/cve-2016-6316, http://rhn.redhat.com/errata/RHSA-2016-1855.html, http://rhn.redhat.com/errata/RHSA-2016-1856.html, http://rhn.redhat.com/errata/RHSA-2016-1857.html, http://rhn.redhat.com/errata/RHSA-2016-1858.html, http://weblog.rubyonrails.org/2016/8/11/Rails-5-0-0-1-4-2-7-2-and-3-2-22-3-have-been-released, http://www.debian.org/security/2016/dsa-3651, http://www.openwall.com/lists/oss-security/2016/08/11/3"
"GHSA-pchc-949f-53m5","Github","True","2017-10-24T18:33:37Z","CWE-20","CVE-2013-0175","Improper Input Validation in multi_xml","HIGH","RubyGems","multi_xml","[0,0.5.2)","https://nvd.nist.gov/vuln/detail/CVE-2013-0175, https://github.com/sferik/multi_xml/pull/34, https://github.com/sferik/multi_xml/commit/c94b136d06822514fc2e99dc851e6c4eeb4c8bdf, https://github.com/sferik/multi_xml, https://groups.google.com/forum/?fromgroups=#!topic/ruby-grape/fthDkMgIOa0, https://news.ycombinator.com/item?id=5040457, https://www.openwall.com/lists/oss-security/2013/01/11/9"
"GHSA-pr3r-4wrp-r2pv","Github","True","2017-10-24T18:33:35Z","CWE-284, CWE-476","CVE-2016-6317","ActiveRecord in Ruby on Rails allows database-query bypass","HIGH","RubyGems","activerecord","[4.2.0,4.2.7.1)","https://nvd.nist.gov/vuln/detail/CVE-2016-6317, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/activerecord/CVE-2016-6317.yml, https://groups.google.com/forum/#!topic/ruby-security-ann/WccgKSKiPZA, https://groups.google.com/forum/#!topic/rubyonrails-security/rgO20zYW33s, http://rhn.redhat.com/errata/RHSA-2016-1855.html, http://weblog.rubyonrails.org/2016/8/11/Rails-5-0-0-1-4-2-7-2-and-3-2-22-3-have-been-released, http://www.openwall.com/lists/oss-security/2016/08/11/4"
"GHSA-q34c-48gc-m9g8","Github","True","2017-10-24T18:33:38Z","","CVE-2012-2694","actionpack allows remote attackers to bypass database-query restrictions, perform NULL checks via crafted request","MODERATE","RubyGems","actionpack","[0,3.0.14)[3.1.0,3.1.6)[3.2.0,3.2.6)","https://nvd.nist.gov/vuln/detail/CVE-2012-2694, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2012-2694.yml, https://groups.google.com/g/rubyonrails-security/c/jILZ34tAHF4/m/7x0hLH-o0-IJ, https://groups.google.com/group/rubyonrails-security/msg/e2d3a87f2c211def?dmode=source&output=gplain, http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00002.html, http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00014.html, http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00016.html, http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00017.html, http://lists.opensuse.org/opensuse-updates/2012-08/msg00046.html, http://rhn.redhat.com/errata/RHSA-2013-0154.html"
"GHSA-q44r-f2hm-v76v","Github","True","2017-10-24T18:33:37Z","","CVE-2012-3867","Pupper does not properly restrict characters in Common Name field of Certificate Signing Request","MODERATE","RubyGems","puppet","[0,2.6.17)[2.7.0,2.7.18)","https://nvd.nist.gov/vuln/detail/CVE-2012-3867, https://github.com/puppetlabs/puppet/commit/dfedaa5fa841ccf335245a748b347b7c7c236640, https://github.com/puppetlabs/puppet/commit/f3419620b42080dad3b0be14470b20a972f13c50, https://bugzilla.redhat.com/show_bug.cgi?id=839158, https://github.com/puppetlabs/puppet, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/puppet/CVE-2012-3867.yml, https://www.puppet.com/security/cve/cve-2012-3867-insufficient-input-validation, http://lists.opensuse.org/opensuse-security-announce/2012-08/msg00006.html, http://lists.opensuse.org/opensuse-updates/2012-07/msg00036.html, http://puppetlabs.com/security/cve/cve-2012-3867, http://www.debian.org/security/2012/dsa-2511, http://www.ubuntu.com/usn/USN-1506-1"
"GHSA-q4qq-fm7q-cwp5","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2013-7454","Multiple XSS Filter Bypasses in validator","MODERATE","npm","validator","[0,1.1.0)","https://nvd.nist.gov/vuln/detail/CVE-2013-7454, https://github.com/advisories/GHSA-q4qq-fm7q-cwp5, https://nealpoole.com/blog/2013/07/xss-filter-bypass-in-validator-nodejs-module, https://www.npmjs.com/advisories/41, http://blog.kotowicz.net/2012/07/codeigniter-210-xssclean-cross-site.html, http://www.openwall.com/lists/oss-security/2016/04/20/11"
"GHSA-jwhv-rgqc-fqj5","Github","True","2017-10-24T18:33:38Z","CWE-384","CVE-2007-5380","Session fixation vulnerability in Rails ","MODERATE","RubyGems","rails","[0,1.2.4)","https://nvd.nist.gov/vuln/detail/CVE-2007-5380, https://github.com/advisories/GHSA-jwhv-rgqc-fqj5, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rails/CVE-2007-5380.yml, http://bugs.gentoo.org/show_bug.cgi?id=195315, http://docs.info.apple.com/article.html?artnum=307179, http://lists.apple.com/archives/security-announce/2007/Dec/msg00002.html, http://secunia.com/advisories/27657, http://secunia.com/advisories/27965, http://secunia.com/advisories/28136, http://security.gentoo.org/glsa/glsa-200711-17.xml, http://weblog.rubyonrails.org/2007/10/5/rails-1-2-4-maintenance-release, http://www.novell.com/linux/security/advisories/2007_25_sr.html, http://www.securityfocus.com/bid/26096, http://www.us-cert.gov/cas/techalerts/TA07-352A.html, http://www.vupen.com/english/advisories/2007/3508, http://www.vupen.com/english/advisories/2007/4238"
"GHSA-jxhw-mg8m-2pj8","Github","True","2017-10-24T18:33:37Z","CWE-704","CVE-2013-0233","Devise does not properly perform type conversion when performing database queries","MODERATE","RubyGems","devise","[2.2.0,2.2.3)[2.1.0,2.1.3)[2.0.0,2.0.5)[1.5.0,1.5.4)","https://nvd.nist.gov/vuln/detail/CVE-2013-0233, https://github.com/Snorby/snorby/issues/261, https://web.archive.org/web/20140726005251/http://www.phenoelit.org/blog/archives/2013/02/05/mysql_madness_and_rails/index.html, https://web.archive.org/web/20200229103406/http://www.securityfocus.com/bid/57577, http://blog.plataformatec.com.br/2013/01/security-announcement-devise-v2-2-3-v2-1-3-v2-0-5-and-v1-5-3-released, http://lists.opensuse.org/opensuse-updates/2013-03/msg00000.html, http://www.metasploit.com/modules/auxiliary/admin/http/rails_devise_pass_reset, http://www.openwall.com/lists/oss-security/2013/01/29/3"
"GHSA-jxx8-v83v-rhw3","Github","True","2017-10-24T18:33:37Z","CWE-20","CVE-2013-1656","Spree Improper Input Validation vulnerability","MODERATE","RubyGems","spree","[1.0.0,2.0.0.rc1)","https://nvd.nist.gov/vuln/detail/CVE-2013-1656, https://github.com/spree/spree/commit/70092eb55b8be8fe5d21a7658b62da658612fba7, https://blog.convisoappsec.com/en/spree-commerce-multiple-unsafe-reflection-vulnerabilities-cve-2013-1656, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/spree/CVE-2013-1656.yml, https://github.com/spree/spree, https://web.archive.org/web/20130907044454/https://www.conviso.com.br/advisories/CVE-2013-1656.txt, https://web.archive.org/web/20140329142330/http://spreecommerce.com/blog/multiple-security-vulnerabilities-fixed, https://web.archive.org/web/20140618100330/http://blog.conviso.com.br/2013/03/spree-commerce-multiple-unsafe.html"
"GHSA-m46p-ggm5-5j83","Github","True","2017-10-24T18:33:36Z","CWE-79","CVE-2014-0081","Rails vulnerable to Cross-site Scripting","MODERATE","RubyGems","rails","[3.0.0,3.2.17)[4.0.0,4.0.3)[3.0.0,3.2.17)[4.0.0,4.0.3)","https://nvd.nist.gov/vuln/detail/CVE-2014-0081, https://github.com/rails/rails/commit/08d0a11a3f62718d601d39e617c834759cf59bbb, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2014-0081.yml, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/rails/CVE-2014-0081.yml, https://web.archive.org/web/20140911141416/http://www.securitytracker.com/id/1029782, https://web.archive.org/web/20170307202606/http://www.securityfocus.com/bid/65647, https://web.archive.org/web/20201207045136/https://groups.google.com/forum/message/raw?msg=rubyonrails-security/tfp6gZCtzr4/j8LUHmu7fIEJ, http://lists.opensuse.org/opensuse-updates/2014-02/msg00081.html, http://openwall.com/lists/oss-security/2014/02/18/8, http://rhn.redhat.com/errata/RHSA-2014-0215.html, http://rhn.redhat.com/errata/RHSA-2014-0306.html"
"GHSA-m6f7-46hw-grcj","Github","True","2017-10-24T18:33:37Z","CWE-78","CVE-2013-2090","Creme Fraiche contains OS Command Injection","CRITICAL","RubyGems","cremefraiche","[0,0.6.1)","https://nvd.nist.gov/vuln/detail/CVE-2013-2090, http://packetstormsecurity.com/files/121635/Ruby-Gem-Creme-Fraiche-0.6-Command-Injection.html, http://www.vapid.dhs.org/advisories/cremefraiche-cmd-inj.html"
"GHSA-m7fq-cf8q-35q7","Github","True","2017-10-24T18:33:37Z","CWE-704, CWE-74","CVE-2013-1800","crack does not properly restrict casts of string values","HIGH","RubyGems","crack","[0,0.3.2)","https://nvd.nist.gov/vuln/detail/CVE-2013-1800, https://github.com/jnunemaker/crack/commit/e3da1212a1f84a898ee3601336d1dbbf118fb5f6, https://bugzilla.novell.com/show_bug.cgi?id=804721, https://bugzilla.redhat.com/show_bug.cgi?id=917236, https://github.com/jnunemaker/crack, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/crack/CVE-2013-1800.yml, https://support.cloud.engineyard.com/entries/22915701-january-14-2013-security-vulnerabilities-httparty-extlib-crack-nori-update-these-gems-immediately, https://web.archive.org/web/20130203232028/https://support.cloud.engineyard.com/entries/22915701-january-14-2013-security-vulnerabilities-httparty-extlib-crack-nori-update-these-gems-immediately, http://lists.opensuse.org/opensuse-security-announce/2013-04/msg00003.html"
"GHSA-mgx3-27hr-mfgp","Github","True","2017-10-24T18:33:37Z","CWE-74","CVE-2013-1801","HTTParty does not restrict casts of string values","HIGH","RubyGems","httparty","[0,0.10.0)","https://nvd.nist.gov/vuln/detail/CVE-2013-1801, https://github.com/jnunemaker/httparty/commit/53a812426dd32108d6cba4272b493aa03bc8c031, https://bugzilla.redhat.com/show_bug.cgi?id=917229, https://github.com/jnunemaker/httparty, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/httparty/CVE-2013-1801.yml, https://support.cloud.engineyard.com/entries/22915701-january-14-2013-security-vulnerabilities-httparty-extlib-crack-nori-update-these-gems-immediately, https://web.archive.org/web/20200229101716/http://www.securityfocus.com/bid/58260"
"GHSA-mhwp-qhpc-h3jm","Github","True","2017-10-24T18:33:36Z","CWE-89","CVE-2014-3482","SQL Injection in Active Record","HIGH","RubyGems","activerecord","[2.0.0,3.2.19)","https://nvd.nist.gov/vuln/detail/CVE-2014-3482, http://openwall.com/lists/oss-security/2014/07/02/5, http://rhn.redhat.com/errata/RHSA-2014-0876.html, http://www.debian.org/security/2014/dsa-2982"
"GHSA-mpxf-gcw2-pw5q","Github","True","2017-10-24T18:33:37Z","CWE-20","CVE-2013-6414","actionpack Improper Input Validation vulnerability","MODERATE","RubyGems","actionpack","[3.0.0,3.2.16)[4.0.0,4.0.2)","https://nvd.nist.gov/vuln/detail/CVE-2013-6414, https://github.com/rails/rails, https://github.com/rubysec/ruby-advisory-db/blob/master/gems/actionpack/CVE-2013-6414.yml, https://groups.google.com/forum/#!topic/ruby-security-ann/A-ebV4WxzKg, https://groups.google.com/forum/message/raw?msg=ruby-security-ann/A-ebV4WxzKg/KNPTbX8XAQUJ, https://puppet.com/security/cve/cve-2013-6414, https://web.archive.org/web/20160421165124/http://secunia.com/advisories/57836, https://web.archive.org/web/20160808161629/https://puppet.com/security/cve/cve-2013-6414, http://lists.opensuse.org/opensuse-updates/2013-12/msg00079.html, http://lists.opensuse.org/opensuse-updates/2013-12/msg00081.html, http://lists.opensuse.org/opensuse-updates/2013-12/msg00082.html, http://lists.opensuse.org/opensuse-updates/2014-01/msg00003.html, http://rhn.redhat.com/errata/RHSA-2013-1794.html, http://rhn.redhat.com/errata/RHSA-2014-0008.html, http://rhn.redhat.com/errata/RHSA-2014-1863.html, http://weblog.rubyonrails.org/2013/12/3/Rails_3_2_16_and_4_0_2_have_been_released, http://www.debian.org/security/2014/dsa-2888, http://www.getchef.com/blog/2014/04/09/enterprise-chef-11-1-3-release"
"GHSA-mx9f-w8qq-q5jf","Github","True","2017-10-24T18:33:36Z","CWE-200","CVE-2015-3448","rest-client allows local users to obtain sensitive information by reading the log","LOW","RubyGems","rest-client","[0,1.7.3)","https://nvd.nist.gov/vuln/detail/CVE-2015-3448, https://github.com/rest-client/rest-client/issues/349, https://github.com/rest-client/rest-client, https://web.archive.org/web/20200228154247/http://www.securityfocus.com/bid/74415, http://lists.opensuse.org/opensuse-updates/2015-04/msg00026.html"
