ID,SOURCE,REVIEWED,PUBLISH_DATE,CWE_IDS,ALIASES,SUMMARY,SEVERITY,ECOSYSTEM,PACKAGE_NAME,VERSION_RANGE,REFERENCES
"GHSA-8fxc-qm65-vpxg","Github","True","2021-06-08T19:23:22Z","CWE-117, CWE-200","CVE-2017-8761","Temporary urls leaked via logging","LOW","PyPI","swift","[0,2.15.2)","https://nvd.nist.gov/vuln/detail/CVE-2017-8761, https://bugs.launchpad.net/swift/+bug/1685798/comments/18, https://launchpad.net/bugs/1685798"
"GHSA-8h2j-cgx8-6xv7","Github","True","2021-06-10T15:43:54Z","CWE-352","CVE-2021-32677","Cross-Site Request Forgery (CSRF) in FastAPI","HIGH","PyPI","fastapi","[0,0.65.2)","https://github.com/tiangolo/fastapi/security/advisories/GHSA-8h2j-cgx8-6xv7, https://nvd.nist.gov/vuln/detail/CVE-2021-32677, https://github.com/tiangolo/fastapi/commit/fa7e3c996edf2d5482fff8f9d890ac2390dede4d, https://github.com/pypa/advisory-database/tree/main/vulns/fastapi/PYSEC-2021-100.yaml, https://github.com/tiangolo/fastapi, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MATAWX25TYKNEKLDMKWNLYDB34UWTROA"
"GHSA-8h77-3xwr-hqhh","Github","True","2021-06-16T17:10:50Z","CWE-79","CVE-2021-21666","Cross-site scripting in Jenkins Kiuwan Plugin","MODERATE","Maven","org.jenkins-ci.plugins:kiuwanJenkinsPlugin","[0,1.6.1)","https://nvd.nist.gov/vuln/detail/CVE-2021-21666, https://github.com/jenkinsci/kiuwan-plugin/commit/a5f6fdb1b8ad09d170547a4cc2b90c4829ef1f0a, https://github.com/jenkinsci/kiuwan-plugin, https://www.jenkins.io/security/advisory/2021-06-10/#SECURITY-2367, http://www.openwall.com/lists/oss-security/2021/06/10/14"
"GHSA-8hcm-jj4x-4gmr","Github","True","2021-06-08T20:11:40Z","CWE-79","CVE-2021-27673","reflected XSS in tribalsystems/zenario","MODERATE","Packagist","tribalsystems/zenario","[0,8.8.53370)","https://nvd.nist.gov/vuln/detail/CVE-2021-27673, https://deadsh0t.medium.com/blind-error-based-authenticated-sql-injection-on-zenario-8-8-52729-cms-d4705534df38, https://github.com/TribalSystems/Zenario, https://github.com/TribalSystems/Zenario/releases/tag/8.8.53370, http://packetstormsecurity.com/files/163083/Zenario-CMS-8.8.52729-SQL-Injection.html"
"GHSA-8j34-9876-pvfq","Github","True","2021-06-23T17:28:26Z","CWE-78","CVE-2020-26284","Hugo can execute a binary from the current directory on Windows","HIGH","Go","github.com/gohugoio/hugo","[0,0.79.1)","https://github.com/gohugoio/hugo/security/advisories/GHSA-8j34-9876-pvfq, https://nvd.nist.gov/vuln/detail/CVE-2020-26284, https://github.com/golang/go/issues/38736"
"GHSA-8vfw-v2jv-9hwc","Github","True","2021-06-28T16:52:45Z","CWE-172","","Reflected cross-site scripting in development mode handler in Vaadin","LOW","Maven","com.vaadin:flow-server","[2.0.0,2.6.2)[3.0.0,6.0.10)","https://github.com/vaadin/flow/security/advisories/GHSA-8vfw-v2jv-9hwc, https://vaadin.com/security/cve-2021-33604"
"GHSA-8wwf-2644-f8x4","Github","True","2021-06-15T15:49:01Z","CWE-22","CVE-2021-34363","The Fuck Arbitrary File Deletion via Path Traversal","HIGH","PyPI","thefuck","[0,3.31)","https://nvd.nist.gov/vuln/detail/CVE-2021-34363, https://github.com/nvbn/thefuck/commit/e343c577cd7da4d304b837d4a07ab4df1e023092, https://github.com/nvbn/thefuck, https://github.com/nvbn/thefuck/releases/tag/3.31, https://github.com/pypa/advisory-database/tree/main/vulns/thefuck/PYSEC-2021-97.yaml, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/4MEDDLBFVRUQHPYIBJ4MFM3M4NUJUXL5, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YA6UNQSOY6M3NJDZLS6YJXTS4WGDMEEJ, https://vuln.ryotak.me/advisories/48"
"GHSA-77gc-v2xv-rvvh","Github","True","2021-06-08T18:49:02Z","CWE-125","CVE-2021-25287","Out-of-bounds Read in Pillow","HIGH","PyPI","pillow","[2.4.0,8.2.0)","https://nvd.nist.gov/vuln/detail/CVE-2021-25287, https://github.com/python-pillow/Pillow/pull/5377#issuecomment-833821470, https://github.com/python-pillow/Pillow/pull/5377/commits/3bf5eddb89afdf690eceaa52bc4d3546ba9a5f87, https://github.com/python-pillow/Pillow/commit/3bf5eddb89afdf690eceaa52bc4d3546ba9a5f87, https://github.com/advisories/GHSA-77gc-v2xv-rvvh, https://github.com/pypa/advisory-database/tree/main/vulns/pillow/PYSEC-2021-137.yaml, https://github.com/python-pillow/Pillow, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MQHA5HAIBOYI3R6HDWCLAGFTIQP767FL, https://pillow.readthedocs.io/en/stable/releasenotes/8.2.0.html#cve-2021-25287-cve-2021-25288-fix-oob-read-in-jpeg2kdecode, https://security.gentoo.org/glsa/202107-33"
"GHSA-77mr-wc79-m8j3","Github","True","2021-06-22T15:18:02Z","CWE-74, CWE-829","CVE-2021-3603","PHPMailer untrusted code may be run from an overridden address validator","HIGH","Packagist","phpmailer/phpmailer","[0,6.5.0)","https://github.com/PHPMailer/PHPMailer/security/advisories/GHSA-77mr-wc79-m8j3, https://nvd.nist.gov/vuln/detail/CVE-2021-3603, https://github.com/PHPMailer/PHPMailer/commit/45f3c18dc6a2de1cb1bf49b9b249a9ee36a5f7f3, https://github.com/FriendsOfPHP/security-advisories/blob/master/phpmailer/phpmailer/CVE-2021-3603.yaml, https://github.com/PHPMailer/PHPMailer, https://github.com/PHPMailer/PHPMailer/releases/tag/v6.5.0, https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/3YRMWGA4VTMXFB22KICMB7YMFZNFV3EJ, https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/FJYSOFCUBS67J3TKR74SD3C454N7VTYM, https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2021-3603, https://www.huntr.dev/bounties/1-PHPMailer/PHPMailer"
"GHSA-7gfg-6934-mqq2","Github","True","2021-06-29T21:34:57Z","CWE-287","CVE-2019-20786","Improper Authenication in Pion DTLS","CRITICAL","Go","github.com/pion/dtls","[0,1.5.2)","https://nvd.nist.gov/vuln/detail/CVE-2019-20786, https://github.com/pion/dtls/pull/128, https://github.com/pion/dtls/commit/fd73a5df2ff0e1fb6ae6a51e2777d7a16cc4f4e0, https://github.com/pion/dtls, https://github.com/pion/dtls/compare/v1.5.1...v1.5.2, https://pkg.go.dev/vuln/GO-2020-0038, https://www.usenix.org/conference/usenixsecurity20/presentation/fiterau-brostean, https://www.usenix.org/system/files/sec20fall_fiterau-brostean_prepub.pdf"
"GHSA-7grw-6pjh-jpc9","Github","True","2021-06-15T15:54:29Z","CWE-834, CWE-835","CVE-2021-31812","Infinite Loop in Apache PDFBox","MODERATE","Maven","org.apache.pdfbox:pdfbox","[2.0.0,2.0.24)[2.0.0,2.0.24)","https://nvd.nist.gov/vuln/detail/CVE-2021-31812, https://www.oracle.com/security-alerts/cpuoct2021.html, https://www.oracle.com/security-alerts/cpujul2022.html, https://www.oracle.com/security-alerts/cpujan2022.html, https://www.oracle.com/security-alerts/cpuapr2022.html, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MDJKJQOMVFDFIDS27OQJXNOYHV2O273D, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/7HHWJRFXZ3PTKLJCOM7WJEYZFKFWMNSV, https://lists.apache.org/thread.html/rfe26bcaba564deb505c32711ba68df7ec589797dcd96ff3389a8aaba@%3Cnotifications.ofbiz.apache.org%3E, https://lists.apache.org/thread.html/rf251f6c358087107f8c23473468b279d59d50a75db6b4768165c78d3@%3Cannounce.apache.org%3E, https://lists.apache.org/thread.html/re0cacd3fb337cdf8469853913ed2b4ddd8f8bfc52ff0ddbe61c1dfba@%3Ccommits.ofbiz.apache.org%3E, https://lists.apache.org/thread.html/rd4b6db6c3b8ab3c70f1c3bbd725a40920896453ffc2744ade6afd9fb@%3Cnotifications.ofbiz.apache.org%3E, https://lists.apache.org/thread.html/ra2ab0ce69ce8aaff0773b8c1036438387ce004c2afc6f066626e205e@%3Cusers.pdfbox.apache.org%3E, https://lists.apache.org/thread.html/ra2ab0ce69ce8aaff0773b8c1036438387ce004c2afc6f066626e205e%40%3Cusers.pdfbox.apache.org%3E, https://lists.apache.org/thread.html/r2090789e4dcc2c87aacbd87d5f18e2d64dcb9f6eb7c47f5cf7d293cb@%3Cnotifications.ofbiz.apache.org%3E, https://lists.apache.org/thread.html/r179cc3b6822c167702ab35fe36093d5da4c99af44238c8a754c6860f@%3Ccommits.ofbiz.apache.org%3E, https://lists.apache.org/thread.html/r143fd8445e0e778f4a85187bd79438630b96b8040e9401751fdb8aea@%3Ccommits.ofbiz.apache.org%3E, https://lists.apache.org/thread.html/r132e9dbbe0ebdc08b39583d8be0a575fdba573d60a42d940228bceff@%3Cnotifications.ofbiz.apache.org%3E, http://www.openwall.com/lists/oss-security/2021/06/12/1"
"GHSA-7jr6-prv4-5wf5","Github","True","2021-06-23T18:14:31Z","CWE-200","","Duplicate Advisory: Helm passes repository credentials to alternate domain","MODERATE","Go","helm.sh/helm/v3","[0,3.6.1)","https://github.com/helm/helm/security/advisories/GHSA-56hp-xqp3-w2jf, https://nvd.nist.gov/vuln/detail/CVE-2021-32690, https://github.com/helm/helm/commit/61d8e8c4a6f95540c15c6a65f36a6dd0a45e7a2f, https://github.com/advisories/GHSA-56hp-xqp3-w2jf, https://github.com/helm/helm, https://github.com/helm/helm/releases/tag/v3.6.1, https://pkg.go.dev/vuln/GO-2022-0384"
"GHSA-7p7h-4mm5-852v","Github","True","2021-06-07T22:10:39Z","CWE-400","CVE-2021-33623","Uncontrolled Resource Consumption in trim-newlines","HIGH","npm","trim-newlines","[0,3.0.1)[4.0.0,4.0.1)[4.0.0]","https://nvd.nist.gov/vuln/detail/CVE-2021-33623, https://github.com/sindresorhus/trim-newlines/commit/25246c6ce5eea1c82d448998733a6302a4350d91, https://github.com/sindresorhus/trim-newlines/commit/b10d5f4afef832b16bc56d49fc52c68cbd403869, https://github.com/sindresorhus/trim-newlines, https://github.com/sindresorhus/trim-newlines/releases/tag/v4.0.1, https://lists.debian.org/debian-lts-announce/2022/12/msg00033.html, https://security.netapp.com/advisory/ntap-20210702-0007, https://www.npmjs.com/package/trim-newlines"
"GHSA-7p8h-86p5-wv3p","Github","True","2021-06-28T17:18:04Z","CWE-79","CVE-2021-21422","Cross-site scripting","HIGH","npm","mongo-express","[0,1.0.0-alpha.4)","https://github.com/mongo-express/mongo-express/security/advisories/GHSA-7p8h-86p5-wv3p, https://nvd.nist.gov/vuln/detail/CVE-2021-21422, https://github.com/mongo-express/mongo-express/issues/577, https://github.com/mongo-express/mongo-express/commit/f5e0d4931f856f032f22664b5e5901d5950cfd4b"
"GHSA-7q44-r25x-wm4q","Github","True","2021-06-22T15:17:51Z","CWE-434, CWE-94","CVE-2021-34551","Remote Code Execution vulnerability in PHPMailer 6.4.1 running on Windows","HIGH","Packagist","phpmailer/phpmailer","[0,6.5.0)","https://github.com/PHPMailer/PHPMailer/security/advisories/GHSA-7q44-r25x-wm4q, https://nvd.nist.gov/vuln/detail/CVE-2021-34551, https://github.com/PHPMailer/PHPMailer/commit/acd264bf17ff4ac5c915f0d4226dce8a9ea70bc3, https://github.com/FriendsOfPHP/security-advisories/blob/master/phpmailer/phpmailer/CVE-2021-34551.yaml, https://github.com/PHPMailer/PHPMailer/blob/master/SECURITY.md, https://github.com/PHPMailer/PHPMailer/releases/tag/v6.5.0, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/3YRMWGA4VTMXFB22KICMB7YMFZNFV3EJ, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FJYSOFCUBS67J3TKR74SD3C454N7VTYM"
"GHSA-7r7m-5h27-29hp","Github","True","2021-06-08T18:48:53Z","CWE-835","CVE-2021-28676","Potential infinite loop in Pillow","HIGH","PyPI","pillow","[0,8.2.0)","https://nvd.nist.gov/vuln/detail/CVE-2021-28676, https://github.com/python-pillow/Pillow/pull/5377, https://github.com/python-pillow/Pillow/commit/bb6c11fb889e6c11b0ee122b828132ee763b5856, https://github.com/advisories/GHSA-7r7m-5h27-29hp, https://github.com/pypa/advisory-database/tree/main/vulns/pillow/PYSEC-2021-92.yaml, https://github.com/python-pillow/Pillow, https://lists.debian.org/debian-lts-announce/2021/07/msg00018.html, https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/MQHA5HAIBOYI3R6HDWCLAGFTIQP767FL, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MQHA5HAIBOYI3R6HDWCLAGFTIQP767FL, https://pillow.readthedocs.io/en/stable/releasenotes/8.2.0.html#cve-2021-28676-fix-fli-dos, https://security.gentoo.org/glsa/202107-33"
"GHSA-7r82-7xv7-xcpj","Github","True","2021-06-03T23:40:23Z","CWE-79","CVE-2020-13956","Cross-site scripting in Apache HttpClient","MODERATE","Maven","org.apache.httpcomponents:httpclient","[0,4.5.13)[5.0.0,5.0.3)","https://nvd.nist.gov/vuln/detail/CVE-2020-13956, https://lists.apache.org/thread.html/re504acd4d63b8df2a7353658f45c9a3137e5f80e41cf7de50058b2c1@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/rd5ab56beb2ac6879f6ab427bc4e5f7691aed8362d17b713f61779858@%3Cissues.hive.apache.org%3E, https://lists.apache.org/thread.html/rd0e44e8ef71eeaaa3cf3d1b8b41eb25894372e2995ec908ce7624d26@%3Ccommits.pulsar.apache.org%3E, https://lists.apache.org/thread.html/rcd9ad5dda60c82ab0d0c9bd3e9cb1dc740804451fc20c7f451ef5cc4@%3Cgitbox.hive.apache.org%3E, https://lists.apache.org/thread.html/rcced7ed3237c29cd19c1e9bf465d0038b8b2e967b99fc283db7ca553@%3Cdev.ranger.apache.org%3E, https://lists.apache.org/thread.html/rc990e2462ec32b09523deafb2c73606208599e196fa2d7f50bdbc587@%3Cissues.maven.apache.org%3E, https://lists.apache.org/thread.html/rc5c6ccb86d2afe46bbd4b71573f0448dc1f87bbcd5a0d8c7f8f904b2@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/rc505fee574fe8d18f9b0c655a4d120b0ae21bb6a73b96003e1d9be35@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/rc3739e0ad4bcf1888c6925233bfc37dd71156bbc8416604833095c42@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/rc0863892ccfd9fd0d0ae10091f24ee769fb39b8957fe4ebabfc11f17@%3Cdev.jackrabbit.apache.org%3E, https://lists.apache.org/thread.html/rb725052404fabffbe093c83b2c46f3f87e12c3193a82379afbc529f8@%3Csolr-user.lucene.apache.org%3E, https://lists.apache.org/thread.html/rb4ba262d6f08ab9cf8b1ebbcd9b00b0368ffe90dad7ad7918b4b56fc@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/rb33212dab7beccaf1ffef9b88610047c644f644c7a0ebdc44d77e381@%3Ccommits.turbine.apache.org%3E, https://lists.apache.org/thread.html/rae14ae25ff4a60251e3ba2629c082c5ba3851dfd4d21218b99b56652@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/rad6222134183046f3928f733bf680919e0c390739bfbfe6c90049673@%3Cissues.drill.apache.org%3E, https://lists.apache.org/thread.html/ra8bc6b61c5df301a6fe5a716315528ecd17ccb8a7f907e24a47a1a5e@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/rea3dbf633dde5008d38bf6600a3738b9216e733e03f9ff7becf79625@%3Cissues.drill.apache.org%3E, https://lists.apache.org/thread.html/ree942561f4620313c75982a4e5f3b74fe6f7062b073210779648eec2@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/reef569c2419705754a3acf42b5f19b2a158153cef0e448158bc54917@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/rf03228972e56cb4a03e6d9558188c2938078cf3ceb23a3fead87c9ca@%3Cissues.bookkeeper.apache.org%3E, https://lists.apache.org/thread.html/rf43d17ed0d1fb4fb79036b582810ef60b18b1ef3add0d5dea825af1e@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/rf4db88c22e1be9eb60c7dc623d0528642c045fb196a24774ac2fa3a3@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/rf7ca60f78f05b772cc07d27e31bcd112f9910a05caf9095e38ee150f@%3Cdev.ranger.apache.org%3E, https://lists.apache.org/thread.html/rfb35f6db9ba1f1e061b63769a4eff5abadcc254ebfefc280e5a0dcf1@%3Ccommits.creadur.apache.org%3E, https://lists.apache.org/thread.html/rfbedcb586a1e7dfce87ee03c720e583fc2ceeafa05f35c542cecc624@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/rfc00884c7b7ca878297bffe45fcb742c362b00b26ba37070706d44c3@%3Cissues.hive.apache.org%3E, https://security.netapp.com/advisory/ntap-20220210-0002, https://www.oracle.com//security-alerts/cpujul2021.html, https://www.oracle.com/security-alerts/cpuApr2021.html, https://www.oracle.com/security-alerts/cpuapr2022.html, https://www.oracle.com/security-alerts/cpujan2022.html, https://www.oracle.com/security-alerts/cpuoct2021.html, https://lists.apache.org/thread.html/r4850b3fbaea02fde2886e461005e4af8d37c80a48b3ce2a6edca0e30@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/r3f740e4c38bba1face49078aa5cbeeb558c27be601cc9712ad2dcd1e@%3Ccommits.creadur.apache.org%3E, https://lists.apache.org/thread.html/r3cecd59fba74404cbf4eb430135e1080897fb376f111406a78bed13a@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/r34efec51cb817397ccf9f86e25a75676d435ba5f83ee7b2eabdad707@%3Ccommits.creadur.apache.org%3E, https://lists.apache.org/thread.html/r34178ab6ef106bc940665fd3f4ba5026fac3603b3fa2aefafa0b619d@%3Cdev.ranger.apache.org%3E, https://lists.apache.org/thread.html/r2dc7930b43eadc78220d269b79e13ecd387e4bee52db67b2f47d4303@%3Cgitbox.hive.apache.org%3E, https://lists.apache.org/thread.html/r2a03dc210231d7e852ef73015f71792ac0fcaca6cccc024c522ef17d@%3Ccommits.creadur.apache.org%3E, https://lists.apache.org/thread.html/r2835543ef0f91adcc47da72389b816e36936f584c7be584d2314fac3@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/r132e4c6a560cfc519caa1aaee63bdd4036327610eadbd89f76dd5457@%3Cdev.creadur.apache.org%3E, https://lists.apache.org/thread.html/r12cb62751b35bdcda0ae2a08b67877d665a1f4d41eee0fa7367169e0@%3Cdev.ranger.apache.org%3E, https://lists.apache.org/thread.html/r0bebe6f9808ac7bdf572873b4fa96a29c6398c90dab29f131f3ebffe@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/r0a75b8f0f72f3e18442dc56d33f3827b905f2fe5b7ba48997436f5d1@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/r06cf3ca5c8ceb94b39cd24a73d4e96153b485a7dac88444dd876accb@%3Cissues.drill.apache.org%3E, https://lists.apache.org/thread.html/r043a75acdeb52b15dd5e9524cdadef4202e6a5228644206acf9363f9@%3Cdev.hive.apache.org%3E, https://lists.apache.org/thread.html/r03bbc318c81be21f5c8a9b85e34f2ecc741aa804a8e43b0ef2c37749@%3Cissues.maven.apache.org%3E, https://github.com/apache/httpcomponents-client, https://lists.apache.org/thread.html/ra539f20ef0fb0c27ee39945b5f56bf162e5c13d1c60f7344dab8de3b@%3Cissues.maven.apache.org%3E, https://lists.apache.org/thread.html/r9e52a6c72c8365000ecd035e48cc9fee5a677a150350d4420c46443d@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/r8aa1e5c343b89aec5b69961471950e862f15246cb6392910161c389b@%3Cissues.maven.apache.org%3E, https://lists.apache.org/thread.html/r87ddc09295c27f25471269ad0a79433a91224045988b88f0413a97ec@%3Cissues.bookkeeper.apache.org%3E, https://lists.apache.org/thread.html/r70c429923100c5a4fae8e5bc71c8a2d39af3de4888f50a0ac3755e6f@%3Ccommits.creadur.apache.org%3E, https://lists.apache.org/thread.html/r6eb2dae157dbc9af1f30d1f64e9c60d4ebef618f3dce4a0e32d6ea4d@%3Ccommits.drill.apache.org%3E, https://lists.apache.org/thread.html/r6dab7da30f8bf075f79ee189e33b45a197502e2676481bb8787fc0d7%40%3Cdev.hc.apache.org%3E, https://lists.apache.org/thread.html/r6d672b46622842e565e00f6ef6bef83eb55d8792aac2bee75bff9a2a@%3Cissues.lucene.apache.org%3E, https://lists.apache.org/thread.html/r6a3cda38d050ebe13c1bc9a28d0a8ec38945095d07eca49046bcb89f@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/r69a94e2f302d1b778bdfefe90fcb4b8c50b226438c3c8c1d0de85a19@%3Cdev.ranger.apache.org%3E, https://lists.apache.org/thread.html/r63296c45d5d84447babaf39bd1487329d8a80d8d563e67a4b6f3d8a7@%3Cdev.ranger.apache.org%3E, https://lists.apache.org/thread.html/r5fec9c1d67f928179adf484b01e7becd7c0a6fdfe3a08f92ea743b90@%3Cissues.hive.apache.org%3E, https://lists.apache.org/thread.html/r5de3d3808e7b5028df966e45115e006456c4e8931dc1e29036f17927@%3Cissues.solr.apache.org%3E, https://lists.apache.org/thread.html/r5b55f65c123a7481104d663a915ec45a0d103e6aaa03f42ed1c07a89@%3Cdev.jackrabbit.apache.org%3E, https://lists.apache.org/thread.html/r55b2a1d1e9b1ec9db792b93da8f0f99a4fd5a5310b02673359d9b4d1@%3Cdev.drill.apache.org%3E, https://lists.apache.org/thread.html/r549ac8c159bf0c568c19670bedeb8d7c0074beded951d34b1c1d0d05@%3Cdev.drill.apache.org%3E"
"GHSA-7r96-8g3x-g36m","Github","True","2021-06-28T17:16:56Z","CWE-347","","Improper Verification of Cryptographic Signature","CRITICAL","npm","tenvoy","[0,7.0.3)","https://github.com/TogaTech/tEnvoy/security/advisories/GHSA-7r96-8g3x-g36m, https://github.com/TogaTech/tEnvoy/commit/a121b34a45e289d775c62e58841522891dee686b, https://github.com/TogaTech/tEnvoy"
"GHSA-7rg4-266c-jqw6","Github","True","2021-06-08T20:12:56Z","CWE-330, CWE-352","CVE-2021-28055","Predictable CSRF tokens in centreon/centreon","MODERATE","Packagist","centreon/centreon","[20.10.0,20.10.7)[20.04.0,20.04.13)[19.10.0,19.10.23)[0,2.8.37)","https://nvd.nist.gov/vuln/detail/CVE-2021-28055, https://github.com/centreon/centreon/pull/9612, https://github.com/centreon/centreon/commit/0261d4b250135eb513fdb7d52ba6fdeb19c6863f, https://github.com/centreon/centreon/commit/626d3fb91cef402df0ebda5a8165d8f45da67c7a, https://github.com/centreon/centreon, https://github.com/centreon/centreon/releases/tag/19.10.23, https://github.com/centreon/centreon/releases/tag/2.8.37"
"GHSA-82xf-8h9p-c6qj","Github","True","2021-06-22T15:23:45Z","CWE-352","CVE-2020-23264","Cross-Site Request Forgery in forkcms","HIGH","Packagist","forkcms/forkcms","[0,5.8.2)","https://nvd.nist.gov/vuln/detail/CVE-2020-23264, https://github.com/forkcms/forkcms/pull/3123"
"GHSA-5mv9-q7fq-9394","Github","True","2021-06-01T21:21:01Z","CWE-20","CVE-2021-32635","Action Commands (run/shell/exec) Against Library URIs Ignore Configured Remote Endpoint","MODERATE","Go","github.com/sylabs/singularity","[3.7.2,3.7.4)","https://github.com/hpcng/singularity/security/advisories/GHSA-jq42-hfch-42f3, https://github.com/sylabs/singularity/security/advisories/GHSA-5mv9-q7fq-9394, https://nvd.nist.gov/vuln/detail/CVE-2021-32635, https://github.com/sylabs/singularity/commit/d52ae9d13979733c5e987a566fae59ed6f1bf796, https://github.com/sylabs/singularity, https://github.com/sylabs/singularity/releases/tag/v3.7.4, https://security.gentoo.org/glsa/202107-50"
"GHSA-5pr9-v234-jw36","Github","True","2021-06-18T18:44:01Z","CWE-22","CVE-2021-32633","Remote Code Execution via traversal in TAL expressions","HIGH","PyPI","Zope","[0,4.6)[5.0,5.2)","https://github.com/zopefoundation/Zope/security/advisories/GHSA-5pr9-v234-jw36, https://nvd.nist.gov/vuln/detail/CVE-2021-32633, https://github.com/zopefoundation/Zope/commit/1f8456bf1f908ea46012537d52bd7e752a532c91, https://cyllective.com/blog/post/plone-authenticated-rce-cve-2021-32633, https://github.com/pypa/advisory-database/tree/main/vulns/zope/PYSEC-2021-88.yaml, https://github.com/zopefoundation/Zope, http://www.openwall.com/lists/oss-security/2021/05/21/1, http://www.openwall.com/lists/oss-security/2021/05/22/1"
"GHSA-5qjq-69w6-fg57","Github","True","2021-06-07T21:48:17Z","CWE-79","CVE-2021-32671","XSS vulnerability with translator","CRITICAL","Packagist","flarum/core","[1.0.0,1.0.2)","https://github.com/flarum/core/security/advisories/GHSA-5qjq-69w6-fg57, https://nvd.nist.gov/vuln/detail/CVE-2021-32671, https://github.com/flarum/core/commit/440bed81b8019dff00642c8f493b4909d505a28a, https://packagist.org/packages/flarum/core"
"GHSA-5v5h-4w2g-gxxc","Github","True","2021-06-08T20:12:23Z","CWE-89","CVE-2021-31777","SQL Injection in t3/dce","HIGH","Packagist","t3/dce","[2.2.0,2.6.2)","https://nvd.nist.gov/vuln/detail/CVE-2021-31777, https://bitbucket.org/ArminVieweg/dce/commits/998a2392f69f2153797c5ace6e8914ca309e70c7, https://excellium-services.com/cert-xlm-advisory, https://packagist.org/packages/t3/dce, https://typo3.org/security/advisory/typo3-ext-sa-2021-005, http://packetstormsecurity.com/files/162429/TYPO3-6.2.1-SQL-Injection.html"
"GHSA-5vq5-pg3r-9ph3","Github","True","2021-06-10T17:22:08Z","CWE-12, CWE-22","","Duplicate Advisory: Path Traversal in Zope","HIGH","PyPI","Zope","[0,4.6.1)[5.0,5.2.1)","https://github.com/zopefoundation/Zope/security/advisories/GHSA-5pr9-v234-jw36, https://github.com/zopefoundation/Zope/security/advisories/GHSA-rpcg-f9q6-2mq6, https://nvd.nist.gov/vuln/detail/CVE-2021-32674, https://github.com/zopefoundation/Zope/commit/1d897910139e2c0b11984fc9b78c1da1365bec21, https://github.com/zopefoundation/Zope, https://pypi.org/project/Zope"
"GHSA-5w25-hxp5-h8c9","Github","True","2021-06-21T17:12:13Z","CWE-347","CVE-2021-32685","Improper Verification of Cryptographic Signature","CRITICAL","npm","tenvoy","[0,7.0.3)","https://github.com/TogaTech/tEnvoy/security/advisories/GHSA-7r96-8g3x-g36m, https://nvd.nist.gov/vuln/detail/CVE-2021-32685, https://github.com/TogaTech/tEnvoy/commit/a121b34a45e289d775c62e58841522891dee686b, https://github.com/TogaTech/tEnvoy/releases/tag/v7.0.3"
"GHSA-656c-6cxf-hvcv","Github","True","2021-06-18T18:33:40Z","CWE-269, CWE-502","CVE-2021-33026","Deserialization of Untrusted Data in Flask-Caching","MODERATE","PyPI","Flask-Caching","[0,1.10.1]","https://nvd.nist.gov/vuln/detail/CVE-2021-33026, https://github.com/pallets-eco/flask-caching/pull/209#issuecomment-1136397937, https://github.com/sh4nks/flask-caching/pull/209, https://github.com/advisories/GHSA-656c-6cxf-hvcv, https://github.com/pypa/advisory-database/tree/main/vulns/flask-caching/PYSEC-2021-13.yaml, https://github.com/sh4nks/flask-caching"
